stim_id,text,style,hummingbird annotations,captum scores,surprisal,Dwell Time z_score,Dwell Time pred,Dwell Time raw,Reread Time z_score,Reread Time raw,Go Past Time z_score,Go Past Time raw,First Run Dwell z_score,First Run Dwell raw,First Run Dwell pred,First Fixation Duration z_score,First Fixation Duration raw,Pupil Size z_score,Pupil Size raw,Pupil Size pred
44,One of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece.,Positive,"['One of the best', 'films of', 'masterpiece.']","['happiness', 'contemporary', 'masterpiece.']","['obstacles to', 'five', 'contemporary', 'a psychological', 'masterpiece.']","['One of the best', 'films of', 'the year', 'with its exploration of the', 'obstacles to', 'happiness', 'faced by', 'five', 'contemporary', 'individuals ...', 'a psychological', 'masterpiece.']","['with its exploration of the', 'obstacles to', 'individuals ...', 'a psychological']","['One of the best', 'films of', 'the year', 'with its exploration of the', 'obstacles to', 'happiness', 'faced by', 'five', 'contemporary', 'individuals ...', 'a psychological', 'masterpiece.']","['One of the best', 'films of', 'the year', 'obstacles to', 'happiness', 'faced by', 'five', 'contemporary', 'individuals ...', 'a psychological', 'masterpiece.']","['One of the best', 'films of', 'the year', 'with its exploration of the', 'obstacles to', 'happiness', 'faced by', 'five', 'contemporary', 'individuals ...', 'a psychological', 'masterpiece.']",['with its exploration of the'],"['One of the best', 'films of', 'the year', 'with its exploration of the', 'obstacles to', 'happiness', 'faced by', 'five', 'contemporary', 'individuals ...', 'a psychological', 'masterpiece.']","['One of the best', 'with its exploration of the', 'obstacles to', 'contemporary', 'a psychological', 'masterpiece.']","['One of the best', 'films of', 'the year', 'with its exploration of the', 'obstacles to', 'happiness', 'faced by', 'five', 'contemporary', 'individuals ...', 'a psychological', 'masterpiece.']","['with its exploration of the', 'obstacles to', 'individuals ...', 'a psychological']","['One of the best', 'films of', 'the year', 'obstacles to', 'faced by', 'five', 'contemporary', 'individuals ...', 'a psychological', 'masterpiece.']","['One of the best', 'films of', 'the year', 'with its exploration of the', 'obstacles to', 'happiness', 'faced by', 'five', 'contemporary', 'individuals ...', 'a psychological', 'masterpiece.']","['One of the best', 'films of', 'obstacles to', 'happiness', 'faced by', 'five', 'contemporary', 'masterpiece.']","['One of the best', 'films of', 'the year', 'with its exploration of the', 'obstacles to', 'happiness', 'faced by', 'five', 'contemporary', 'individuals ...', 'a psychological', 'masterpiece.']","['films of', 'the year', 'with its exploration of the', 'obstacles to', 'happiness', 'faced by', 'five', 'contemporary', 'individuals ...', 'a psychological', 'masterpiece.']"
45,@RickHoffman_ And we are all so grateful for your perseverance! Happy Anniversary twin!,Polite,"['we are all so grateful', 'perseverance!', 'Happy', 'Anniversary', 'twin!']","['perseverance!', 'Happy', 'Anniversary']","['@RickHoffman  And', 'perseverance!', 'Happy', 'twin!']","['@RickHoffman  And', 'we are all so grateful', 'for your', 'perseverance!', 'Happy', 'Anniversary', 'twin!']","['we are all so grateful', 'perseverance!']","['@RickHoffman  And', 'we are all so grateful', 'for your', 'perseverance!', 'Happy', 'Anniversary', 'twin!']","['Happy', 'Anniversary', 'twin!']","['@RickHoffman  And', 'we are all so grateful', 'for your', 'perseverance!', 'Happy', 'Anniversary', 'twin!']","['@RickHoffman  And', 'we are all so grateful', 'for your', 'perseverance!']","['@RickHoffman  And', 'we are all so grateful', 'for your', 'perseverance!', 'Happy', 'Anniversary', 'twin!']","['@RickHoffman  And', 'we are all so grateful', 'perseverance!', 'Anniversary', 'twin!']","['@RickHoffman  And', 'we are all so grateful', 'for your', 'perseverance!', 'Happy', 'Anniversary', 'twin!']","['we are all so grateful', 'perseverance!', 'Anniversary']","['for your', 'perseverance!', 'Happy', 'twin!']","['@RickHoffman  And', 'we are all so grateful', 'for your', 'perseverance!', 'Happy', 'Anniversary', 'twin!']","['@RickHoffman  And', 'we are all so grateful', 'perseverance!', 'Happy', 'Anniversary', 'twin!']","['@RickHoffman  And', 'we are all so grateful', 'for your', 'perseverance!', 'Happy', 'Anniversary', 'twin!']","['we are all so grateful', 'for your', 'perseverance!', 'Happy', 'Anniversary', 'twin!']"
46," @HighPerformanceMark, as far as I understand the pseudo code describes a path searching algorithm... so I'm trying to write a program that finds a Hamiltonian Path using the logic of the ""DNA Algorithm."" Am I on the wrong *track* here?",Polite,"['as far as', 'I understand', 'Am I on the wrong', '*track*', 'here?']","['I understand', 'the pseudo', 'Am I on the wrong', 'here?']","['as far as', 'code', 'describes a', 'searching', 'algorithm...', 'Path', '""Algorithm.""""""', 'here?']","['@HighPerformanceMark,', 'as far as', 'I understand', 'the pseudo', 'code', 'describes a', 'path', 'searching', 'algorithm...', ""so I'm trying to"", 'write a', 'program that', 'finds a', 'Hamiltonian', 'Path', 'using', 'the logic', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong', '*track*', 'here?']","['@HighPerformanceMark,', 'as far as', 'the pseudo', 'describes a', 'algorithm...', ""so I'm trying to"", 'Hamiltonian', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong']","['@HighPerformanceMark,', 'as far as', 'I understand', 'the pseudo', 'code', 'describes a', 'path', 'searching', 'algorithm...', ""so I'm trying to"", 'write a', 'program that', 'finds a', 'Hamiltonian', 'Path', 'using', 'the logic', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong', '*track*', 'here?']","['as far as', 'I understand', 'code', 'path', 'algorithm...', 'write a', 'program that', 'finds a', 'Path', 'using', 'the logic', '""Algorithm.""""""', 'here?']","['@HighPerformanceMark,', 'as far as', 'I understand', 'the pseudo', 'code', 'describes a', 'path', 'searching', 'algorithm...', ""so I'm trying to"", 'write a', 'program that', 'finds a', 'Hamiltonian', 'Path', 'using', 'the logic', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong', '*track*', 'here?']","['@HighPerformanceMark,', 'the pseudo', 'describes a', 'searching', ""so I'm trying to"", 'Hamiltonian', '""of the """"DNA""', 'Am I on the wrong', '*track*']","['@HighPerformanceMark,', 'as far as', 'I understand', 'the pseudo', 'code', 'describes a', 'path', 'searching', 'algorithm...', ""so I'm trying to"", 'write a', 'program that', 'finds a', 'Hamiltonian', 'Path', 'using', 'the logic', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong', '*track*', 'here?']","['@HighPerformanceMark,', 'describes a', ""so I'm trying to"", 'Hamiltonian', 'Am I on the wrong', '*track*']","['@HighPerformanceMark,', 'as far as', 'I understand', 'the pseudo', 'code', 'describes a', 'path', 'searching', 'algorithm...', ""so I'm trying to"", 'write a', 'program that', 'finds a', 'Hamiltonian', 'Path', 'using', 'the logic', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong', '*track*', 'here?']","['@HighPerformanceMark,', 'as far as', 'I understand', 'the pseudo', 'describes a', 'algorithm...', ""so I'm trying to"", 'Hamiltonian', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong']","['as far as', 'the pseudo', 'code', 'path', 'searching', ""so I'm trying to"", 'Path', 'using', '""Algorithm.""""""', '*track*', 'here?']","['@HighPerformanceMark,', 'as far as', 'I understand', 'the pseudo', 'code', 'describes a', 'path', 'searching', 'algorithm...', ""so I'm trying to"", 'write a', 'program that', 'finds a', 'Hamiltonian', 'Path', 'using', 'the logic', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong', '*track*', 'here?']","['@HighPerformanceMark,', 'as far as', 'I understand', 'code', 'describes a', 'path', 'searching', 'write a', 'program that', 'finds a', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong']","['@HighPerformanceMark,', 'as far as', 'I understand', 'the pseudo', 'code', 'describes a', 'path', 'searching', 'algorithm...', ""so I'm trying to"", 'write a', 'program that', 'finds a', 'Hamiltonian', 'Path', 'using', 'the logic', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong', '*track*', 'here?']","['@HighPerformanceMark,', 'as far as', 'I understand', 'the pseudo', 'code', 'describes a', 'path', 'searching', 'algorithm...', ""so I'm trying to"", 'write a', 'program that', 'finds a', 'Hamiltonian', 'Path', 'using', 'the logic', '""of the """"DNA""', '""Algorithm.""""""', 'Am I on the wrong', '*track*', 'here?']"
47,"Opps, how come your archive links to the article's talk page archive? I'm going to fix it for you, ok?",Polite,"['Opps,', ""I'm going"", 'to fix it', 'for you, ok?']","['Opps,', 'your archive', 'links to', ""the article's"", 'talk', 'for you, ok?']","['your archive', ""the article's"", 'archive?']","['Opps,', 'how come', 'your archive', 'links to', ""the article's"", 'talk', 'page', 'archive?', ""I'm going"", 'to fix it', 'for you, ok?']","['how come', 'your archive', 'links to', ""the article's"", 'archive?', ""I'm going"", 'to fix it', 'for you, ok?']","['Opps,', 'how come', 'your archive', 'links to', ""the article's"", 'talk', 'page', 'archive?', ""I'm going"", 'to fix it', 'for you, ok?']","['Opps,', 'how come', 'talk', 'page', 'for you, ok?']","['Opps,', 'how come', 'your archive', 'links to', ""the article's"", 'talk', 'page', 'archive?', ""I'm going"", 'to fix it', 'for you, ok?']","['your archive', 'links to', ""the article's"", 'archive?', ""I'm going"", 'to fix it']","['Opps,', 'how come', 'your archive', 'links to', ""the article's"", 'talk', 'page', 'archive?', ""I'm going"", 'to fix it', 'for you, ok?']","['Opps,', 'your archive', 'for you, ok?']","['Opps,', 'how come', 'your archive', 'links to', ""the article's"", 'talk', 'page', 'archive?', ""I'm going"", 'to fix it', 'for you, ok?']","['how come', 'your archive', 'links to', ""the article's"", 'archive?', ""I'm going"", 'to fix it', 'for you, ok?']","['Opps,', 'links to', 'talk', 'page', 'archive?', 'for you, ok?']","['Opps,', 'how come', 'your archive', 'links to', ""the article's"", 'talk', 'page', 'archive?', ""I'm going"", 'to fix it', 'for you, ok?']","['Opps,', 'how come', 'your archive', 'archive?', ""I'm going"", 'to fix it']","['Opps,', 'how come', 'your archive', 'links to', ""the article's"", 'talk', 'page', 'archive?', ""I'm going"", 'to fix it', 'for you, ok?']",[]
48,"Thanks for the heads-up on that; I don't really have anything to add beyond what you'd said. By the way, I noticed you said you weren't an admin: would you like to be?",Polite,"['Thanks for', 'By the way,', ""you weren't an admin:"", 'would you', 'like to be?']","[""I don't really"", 'I noticed', ""you weren't an admin:""]","[""you'd said.""]","['Thanks for', 'the heads-up on that;', ""I don't really"", 'have anything', 'to add', 'beyond what', ""you'd said."", 'By the way,', 'I noticed', 'you said', ""you weren't an admin:"", 'would you', 'like to be?']","['the heads-up on that;', ""you weren't an admin:""]","['Thanks for', 'the heads-up on that;', ""I don't really"", 'have anything', 'to add', 'beyond what', ""you'd said."", 'By the way,', 'I noticed', 'you said', ""you weren't an admin:"", 'would you', 'like to be?']","['the heads-up on that;', 'to add', 'By the way,', 'you said', 'like to be?']","['Thanks for', 'the heads-up on that;', ""I don't really"", 'have anything', 'to add', 'beyond what', ""you'd said."", 'By the way,', 'I noticed', 'you said', ""you weren't an admin:"", 'would you', 'like to be?']","['Thanks for', ""I don't really"", 'have anything', 'beyond what', ""you'd said."", 'I noticed', ""you weren't an admin:"", 'would you']","['Thanks for', 'the heads-up on that;', ""I don't really"", 'have anything', 'to add', 'beyond what', ""you'd said."", 'By the way,', 'I noticed', 'you said', ""you weren't an admin:"", 'would you', 'like to be?']","['the heads-up on that;', 'have anything', 'beyond what', ""you weren't an admin:"", 'would you', 'like to be?']","['Thanks for', 'the heads-up on that;', ""I don't really"", 'have anything', 'to add', 'beyond what', ""you'd said."", 'By the way,', 'I noticed', 'you said', ""you weren't an admin:"", 'would you', 'like to be?']","['the heads-up on that;', ""I don't really"", ""you'd said."", ""you weren't an admin:""]","['Thanks for', 'to add', 'beyond what', 'I noticed', 'would you', 'like to be?']","['Thanks for', 'the heads-up on that;', ""I don't really"", 'have anything', 'to add', 'beyond what', ""you'd said."", 'By the way,', 'I noticed', 'you said', ""you weren't an admin:"", 'would you', 'like to be?']","['Thanks for', 'the heads-up on that;', 'to add', 'beyond what', ""you'd said."", ""you weren't an admin:"", 'would you']","['Thanks for', 'the heads-up on that;', ""I don't really"", 'have anything', 'to add', 'beyond what', ""you'd said."", 'By the way,', 'I noticed', 'you said', ""you weren't an admin:"", 'would you', 'like to be?']","['the heads-up on that;', ""I don't really"", 'have anything', 'to add', 'beyond what', ""you'd said."", 'By the way,', 'I noticed', 'you said', ""you weren't an admin:"", 'would you', 'like to be?']"
49,"Hey Love, as you wish, if you  have any suggestions about my section, let me know.  Is English a second language for you?",Polite,"['Hey Love,', 'as you wish,', 'let me know.¬†']","['Hey Love,', 'as you wish,', 'my section,']","['as you wish,', 'if you¬† have', 'my section,', 'Is English']","['Hey Love,', 'as you wish,', 'if you¬† have', 'any suggestions about', 'my section,', 'let me know.¬†', 'Is English', 'a second', 'language for', 'you?']","['as you wish,', 'if you¬† have', 'any suggestions about', 'my section,', 'let me know.¬†', 'Is English']","['Hey Love,', 'as you wish,', 'if you¬† have', 'any suggestions about', 'my section,', 'let me know.¬†', 'Is English', 'a second', 'language for', 'you?']","['as you wish,', 'language for', 'you?']","['Hey Love,', 'as you wish,', 'if you¬† have', 'any suggestions about', 'my section,', 'let me know.¬†', 'Is English', 'a second', 'language for', 'you?']","['Hey Love,', 'if you¬† have', 'any suggestions about', 'my section,', 'let me know.¬†', 'Is English', 'a second']","['Hey Love,', 'as you wish,', 'if you¬† have', 'any suggestions about', 'my section,', 'let me know.¬†', 'Is English', 'a second', 'language for', 'you?']","['Hey Love,', 'as you wish,', 'if you¬† have', 'any suggestions about']","['Hey Love,', 'as you wish,', 'if you¬† have', 'any suggestions about', 'my section,', 'let me know.¬†', 'Is English', 'a second', 'language for', 'you?']","['as you wish,', 'if you¬† have', 'any suggestions about', 'let me know.¬†', 'Is English']","['Hey Love,', 'let me know.¬†', 'Is English', 'language for']","['Hey Love,', 'as you wish,', 'if you¬† have', 'any suggestions about', 'my section,', 'let me know.¬†', 'Is English', 'a second', 'language for', 'you?']","['Hey Love,', 'as you wish,', 'my section,', 'you?']","['Hey Love,', 'as you wish,', 'if you¬† have', 'any suggestions about', 'my section,', 'let me know.¬†', 'Is English', 'a second', 'language for', 'you?']","['as you wish,', 'if you¬† have', 'any suggestions about', 'my section,', 'let me know.¬†', 'Is English', 'a second', 'language for', 'you?']"
50,@marcdeacon_ Happy Birthday Marc have a good one! Xx,Polite,"['Happy', 'Birthday', 'Marc']","['@marcdeacon ', 'Happy', 'Birthday', 'Marc']","['Happy', 'Marc', 'one! Xx']","['@marcdeacon ', 'Happy', 'Birthday', 'Marc', 'have a good', 'one! Xx']",[],"['@marcdeacon ', 'Happy', 'Birthday', 'Marc', 'have a good', 'one! Xx']","['@marcdeacon ', 'Birthday', 'Marc', 'one! Xx']","['@marcdeacon ', 'Happy', 'Birthday', 'Marc', 'have a good', 'one! Xx']","['Happy', 'have a good']","['@marcdeacon ', 'Happy', 'Birthday', 'Marc', 'have a good', 'one! Xx']",['have a good'],"['@marcdeacon ', 'Happy', 'Birthday', 'Marc', 'have a good', 'one! Xx']",['have a good'],"['@marcdeacon ', 'Happy', 'Birthday', 'Marc', 'one! Xx']","['@marcdeacon ', 'Happy', 'Birthday', 'Marc', 'have a good', 'one! Xx']","['@marcdeacon ', 'Happy', 'Birthday', 'Marc']","['@marcdeacon ', 'Happy', 'Birthday', 'Marc', 'have a good', 'one! Xx']","['Happy', 'Birthday', 'Marc', 'have a good', 'one! Xx']"
51,"@apinknumjoo Hello, namjoo unnie! Welcome to paradox. i'm deeply sorry for the late greeting  Chaey is wishing you to have a pleasant +",Polite,"['sorry for', 'the late', 'greeting¬†', 'to have a pleasant +']","['@apinknumjoo', 'Hello,', 'namjoo', 'unnie!', 'paradox.', ""i'm deeply"", 'the late', 'greeting¬†', 'wishing you']","['Hello,', 'namjoo', 'unnie!', 'paradox.', ""i'm deeply"", 'greeting¬†', 'Chaey is', 'wishing you']","['@apinknumjoo', 'Hello,', 'namjoo', 'unnie!', 'Welcome to', 'paradox.', ""i'm deeply"", 'sorry for', 'the late', 'greeting¬†', 'Chaey is', 'wishing you', 'to have a pleasant +']","['Hello,', 'Chaey is', 'to have a pleasant +']","['@apinknumjoo', 'Hello,', 'namjoo', 'unnie!', 'Welcome to', 'paradox.', ""i'm deeply"", 'sorry for', 'the late', 'greeting¬†', 'Chaey is', 'wishing you', 'to have a pleasant +']","['Hello,', 'unnie!', 'Welcome to', ""i'm deeply"", 'sorry for', 'the late', 'greeting¬†', 'Chaey is', 'wishing you']","['@apinknumjoo', 'Hello,', 'namjoo', 'unnie!', 'Welcome to', 'paradox.', ""i'm deeply"", 'sorry for', 'the late', 'greeting¬†', 'Chaey is', 'wishing you', 'to have a pleasant +']","['@apinknumjoo', 'namjoo', 'paradox.', 'to have a pleasant +']","['@apinknumjoo', 'Hello,', 'namjoo', 'unnie!', 'Welcome to', 'paradox.', ""i'm deeply"", 'sorry for', 'the late', 'greeting¬†', 'Chaey is', 'wishing you', 'to have a pleasant +']","['@apinknumjoo', 'unnie!', 'paradox.', 'to have a pleasant +']","['@apinknumjoo', 'Hello,', 'namjoo', 'unnie!', 'Welcome to', 'paradox.', ""i'm deeply"", 'sorry for', 'the late', 'greeting¬†', 'Chaey is', 'wishing you', 'to have a pleasant +']","['Hello,', ""i'm deeply"", 'greeting¬†', 'Chaey is', 'wishing you', 'to have a pleasant +']","['Hello,', 'namjoo', 'paradox.', ""i'm deeply"", 'sorry for', 'the late', 'greeting¬†', 'Chaey is', 'wishing you', 'to have a pleasant +']","['@apinknumjoo', 'Hello,', 'namjoo', 'unnie!', 'Welcome to', 'paradox.', ""i'm deeply"", 'sorry for', 'the late', 'greeting¬†', 'Chaey is', 'wishing you', 'to have a pleasant +']","['@apinknumjoo', 'Hello,', 'namjoo', ""i'm deeply"", 'sorry for', 'to have a pleasant +']","['@apinknumjoo', 'Hello,', 'namjoo', 'unnie!', 'Welcome to', 'paradox.', ""i'm deeply"", 'sorry for', 'the late', 'greeting¬†', 'Chaey is', 'wishing you', 'to have a pleasant +']",[]
52,Hey Sai - I'm having trouble picturing it my head. Any chance you have a design or a sketch for it?,Polite,"[""I'm having"", 'trouble', 'picturing it', 'chance you']","['Hey Sai -', ""I'm having"", 'picturing it', 'Any', 'chance you']","['Hey Sai -', ""I'm having"", 'trouble']","['Hey Sai -', ""I'm having"", 'trouble', 'picturing it', 'my head.', 'Any', 'chance you', 'have a design', 'or a sketch for it?']","[""I'm having"", 'picturing it', 'my head.', 'have a design', 'or a sketch for it?']","['Hey Sai -', ""I'm having"", 'trouble', 'picturing it', 'my head.', 'Any', 'chance you', 'have a design', 'or a sketch for it?']","[""I'm having"", 'picturing it', 'my head.', 'Any']","['Hey Sai -', ""I'm having"", 'trouble', 'picturing it', 'my head.', 'Any', 'chance you', 'have a design', 'or a sketch for it?']","['Hey Sai -', 'trouble', 'chance you', 'have a design', 'or a sketch for it?']","['Hey Sai -', ""I'm having"", 'trouble', 'picturing it', 'my head.', 'Any', 'chance you', 'have a design', 'or a sketch for it?']","['Hey Sai -', 'or a sketch for it?']","['Hey Sai -', ""I'm having"", 'trouble', 'picturing it', 'my head.', 'Any', 'chance you', 'have a design', 'or a sketch for it?']","['picturing it', 'have a design', 'or a sketch for it?']","['Hey Sai -', 'trouble', 'my head.', 'Any', 'have a design']","['Hey Sai -', ""I'm having"", 'trouble', 'picturing it', 'my head.', 'Any', 'chance you', 'have a design', 'or a sketch for it?']","['Hey Sai -', ""I'm having"", 'trouble', 'chance you', 'have a design']","['Hey Sai -', ""I'm having"", 'trouble', 'picturing it', 'my head.', 'Any', 'chance you', 'have a design', 'or a sketch for it?']",[]
53,Thanks for the recent follow @discoverdelicio @johnmilley58 @OrbeauCustomer Happy to connect :) have a great Tuesday.,Polite,"['Happy to', 'connect :) have', 'a great', 'Tuesday.']","['Thanks for', 'the recent', '@discoverdelicio', 'Happy to', 'connect :) have', 'Tuesday.']","['follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have']","['Thanks for', 'the recent', 'follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have', 'a great', 'Tuesday.']","['@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have']","['Thanks for', 'the recent', 'follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have', 'a great', 'Tuesday.']","['Thanks for', 'the recent', 'follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'a great', 'Tuesday.']","['Thanks for', 'the recent', 'follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have', 'a great', 'Tuesday.']",['connect :) have'],"['Thanks for', 'the recent', 'follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have', 'a great', 'Tuesday.']","['Thanks for', 'follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'connect :) have']","['Thanks for', 'the recent', 'follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have', 'a great', 'Tuesday.']","['the recent', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have']","['Thanks for', 'follow', '@discoverdelicio', '@johnmilley58', 'Happy to', 'a great']","['Thanks for', 'the recent', 'follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have', 'a great', 'Tuesday.']","['Thanks for', '@johnmilley58', 'a great', 'Tuesday.']","['Thanks for', 'the recent', 'follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have', 'a great', 'Tuesday.']","['the recent', 'follow', '@discoverdelicio', '@johnmilley58', '@OrbeauCustomer', 'Happy to', 'connect :) have', 'a great', 'Tuesday.']"
54,"I will understand if you decline, but would very much like you to accept.  May I nominate you?",Polite,"['I will understand', 'very much like', 'May I', 'nominate you?']","['I will understand', 'if you decline,', 'but would', 'very much like', 'you to accept.¬†']","['you to accept.¬†', 'nominate you?']","['I will understand', 'if you decline,', 'but would', 'very much like', 'you to accept.¬†', 'May I', 'nominate you?']","['if you decline,', 'but would', 'very much like', 'you to accept.¬†', 'nominate you?']","['I will understand', 'if you decline,', 'but would', 'very much like', 'you to accept.¬†', 'May I', 'nominate you?']","['but would', 'May I', 'nominate you?']","['I will understand', 'if you decline,', 'but would', 'very much like', 'you to accept.¬†', 'May I', 'nominate you?']","['I will understand', 'if you decline,', 'very much like', 'you to accept.¬†']","['I will understand', 'if you decline,', 'but would', 'very much like', 'you to accept.¬†', 'May I', 'nominate you?']","['I will understand', 'if you decline,', 'very much like', 'you to accept.¬†', 'nominate you?']","['I will understand', 'if you decline,', 'but would', 'very much like', 'you to accept.¬†', 'May I', 'nominate you?']","['if you decline,', 'very much like', 'you to accept.¬†', 'nominate you?']","['if you decline,', 'but would', 'you to accept.¬†', 'May I', 'nominate you?']","['I will understand', 'if you decline,', 'but would', 'very much like', 'you to accept.¬†', 'May I', 'nominate you?']","['I will understand', 'if you decline,', 'but would', 'you to accept.¬†', 'May I', 'nominate you?']","['I will understand', 'if you decline,', 'but would', 'very much like', 'you to accept.¬†', 'May I', 'nominate you?']","['if you decline,', 'but would', 'very much like', 'you to accept.¬†', 'nominate you?']"
55,"@jonlovett All that said, you're hilarious and smart. Lovett or Leave It is brilliant. Please come do a live show in Florida!",Polite,"[""you're hilarious"", 'and smart.', 'is brilliant.', 'Please']","['All that said,', 'and smart.', 'Lovett or', 'is brilliant.', 'Please', 'a live', 'Florida!']","['All that said,', ""you're hilarious"", 'Lovett or', 'Leave It', 'Please', 'Florida!']","['@jonlovett', 'All that said,', ""you're hilarious"", 'and smart.', 'Lovett or', 'Leave It', 'is brilliant.', 'Please', 'come do', 'a live', 'show in', 'Florida!']","['All that said,', ""you're hilarious"", 'Lovett or', 'is brilliant.']","['@jonlovett', 'All that said,', ""you're hilarious"", 'and smart.', 'Lovett or', 'Leave It', 'is brilliant.', 'Please', 'come do', 'a live', 'show in', 'Florida!']","['All that said,', 'and smart.', 'Lovett or', 'Leave It', 'Please', 'come do', 'a live', 'show in', 'Florida!']","['@jonlovett', 'All that said,', ""you're hilarious"", 'and smart.', 'Lovett or', 'Leave It', 'is brilliant.', 'Please', 'come do', 'a live', 'show in', 'Florida!']","['@jonlovett', ""you're hilarious"", 'is brilliant.']","['@jonlovett', 'All that said,', ""you're hilarious"", 'and smart.', 'Lovett or', 'Leave It', 'is brilliant.', 'Please', 'come do', 'a live', 'show in', 'Florida!']","['@jonlovett', 'All that said,', ""you're hilarious"", 'Please']","['@jonlovett', 'All that said,', ""you're hilarious"", 'and smart.', 'Lovett or', 'Leave It', 'is brilliant.', 'Please', 'come do', 'a live', 'show in', 'Florida!']","['All that said,', ""you're hilarious"", 'Lovett or', 'is brilliant.']","['@jonlovett', 'All that said,', 'and smart.', 'Lovett or', 'Leave It', 'is brilliant.', 'Please', 'come do', 'show in']","['@jonlovett', 'All that said,', ""you're hilarious"", 'and smart.', 'Lovett or', 'Leave It', 'is brilliant.', 'Please', 'come do', 'a live', 'show in', 'Florida!']","['@jonlovett', 'All that said,', ""you're hilarious"", 'Leave It', 'is brilliant.', 'Please']","['@jonlovett', 'All that said,', ""you're hilarious"", 'and smart.', 'Lovett or', 'Leave It', 'is brilliant.', 'Please', 'come do', 'a live', 'show in', 'Florida!']",[]
56,@svante - I'm fine with that! Care to give any feedback on what I SHOULD be using?,Polite,[],"['@svante -', ""I'm fine"", 'feedback on']","[""I'm fine"", 'Care to']","['@svante -', ""I'm fine"", 'with that!', 'Care to', 'give any', 'feedback on', 'what I SHOULD', 'be using?']",['what I SHOULD'],"['@svante -', ""I'm fine"", 'with that!', 'Care to', 'give any', 'feedback on', 'what I SHOULD', 'be using?']","['@svante -', 'with that!', 'Care to', 'give any', 'feedback on', 'be using?']","['@svante -', ""I'm fine"", 'with that!', 'Care to', 'give any', 'feedback on', 'what I SHOULD', 'be using?']","[""I'm fine"", 'what I SHOULD']","['@svante -', ""I'm fine"", 'with that!', 'Care to', 'give any', 'feedback on', 'what I SHOULD', 'be using?']","['@svante -', 'with that!', 'feedback on', 'what I SHOULD', 'be using?']","['@svante -', ""I'm fine"", 'with that!', 'Care to', 'give any', 'feedback on', 'what I SHOULD', 'be using?']",['what I SHOULD'],"['@svante -', ""I'm fine"", 'Care to', 'give any', 'feedback on', 'what I SHOULD', 'be using?']","['@svante -', ""I'm fine"", 'with that!', 'Care to', 'give any', 'feedback on', 'what I SHOULD', 'be using?']","['@svante -', ""I'm fine"", 'with that!', 'Care to', 'what I SHOULD', 'be using?']","['@svante -', ""I'm fine"", 'with that!', 'Care to', 'give any', 'feedback on', 'what I SHOULD', 'be using?']",[]
